words,sport,business,politic,entertainment,tech
nan,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,2.6264642538215056e-05
huntley,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
destruct,3.0982453603775725e-05,5.774005427565102e-05,0.00023158011745743557,3.6516341062625523e-05,1.750976169214337e-05
liberati,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
goalkick,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
draconian,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,2.6264642538215056e-05
anderlecht,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
warmli,1.0327484534591909e-05,1.924668475855034e-05,3.705281879318969e-05,2.4344227375083682e-05,8.754880846071685e-06
saloon,1.0327484534591909e-05,2.887002713782551e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
notch,5.1637422672959547e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,4.3774404230358426e-05
crossov,1.0327484534591909e-05,6.736339665492619e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
rogu,1.0327484534591909e-05,9.62334237927517e-06,3.705281879318969e-05,1.2172113687541841e-05,0.00010505857015286022
malian,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
cristi,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
mosh,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
carefre,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
arres,6.196490720755145e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
ridicul,8.261987627673527e-05,9.62334237927517e-06,5.5579228189784537e-05,7.303268212525105e-05,1.750976169214337e-05
asphalt,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
mfa,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
melodi,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
fond,2.0654969069183818e-05,9.62334237927517e-06,1.8526409396594847e-05,7.303268212525105e-05,3.501952338428674e-05
niggli,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
stagework,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
sporad,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
cdp,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
barrymor,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,4.8688454750167365e-05,8.754880846071685e-06
sharer,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,0.0001138134509989319
penalti,0.0011566782678742939,0.00011548010855130203,0.0001204216610778665,3.6516341062625523e-05,4.3774404230358426e-05
lievin,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
planemak,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
calyon,1.0327484534591909e-05,3.849336951710068e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
seagrav,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,0.00010505857015286022
gnoll,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
berthinussen,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
mirnyi,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
santri,3.0982453603775725e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
grazer,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
frivol,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
betray,2.0654969069183818e-05,9.62334237927517e-06,0.00010189525168127165,1.2172113687541841e-05,1.750976169214337e-05
iea,1.0327484534591909e-05,4.811671189637585e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
stipul,3.0982453603775725e-05,1.924668475855034e-05,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
hip,7.229239174214337e-05,9.62334237927517e-06,2.7789614094892268e-05,0.0004381960927515063,0.00026264642538215057
shepherd,6.196490720755145e-05,1.924668475855034e-05,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
arditti,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
ballet,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,0.00042602397906396443,8.754880846071685e-06
hit,0.0006816139792830661,0.0014916180687876512,0.000481686644311466,0.0018745055078814435,0.0005603123741485879
hiv,1.0327484534591909e-05,0.00021171353234405372,0.00019452729866424587,3.6516341062625523e-05,8.754880846071685e-06
birkin,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
lehmann,0.00015491226801887865,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
financ,9.294736081132719e-05,0.0011066843736166445,0.0003983178020267892,8.52047958127929e-05,6.128416592250179e-05
amicu,1.0327484534591909e-05,9.62334237927517e-06,0.0001204216610778665,1.2172113687541841e-05,8.754880846071685e-06
yuganskneftegaz,1.0327484534591909e-05,9.62334237927517e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
liu,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,2.6264642538215056e-05
jeanni,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
hid,1.0327484534591909e-05,2.887002713782551e-05,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
fastest,0.00013425729894969482,0.00010585676617202686,1.8526409396594847e-05,3.6516341062625523e-05,0.00021011714030572045
sd,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,4.3774404230358426e-05
unblight,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
destitut,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
proust,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
banquet,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
edelweiss,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
coti,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
budapest,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
adulthood,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
luton,5.1637422672959547e-05,9.62334237927517e-06,2.7789614094892268e-05,2.4344227375083682e-05,8.754880846071685e-06
brendan,1.0327484534591909e-05,1.924668475855034e-05,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
timeless,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,2.6264642538215056e-05
dossier,1.0327484534591909e-05,9.62334237927517e-06,0.0001204216610778665,2.4344227375083682e-05,8.754880846071685e-06
statist,1.0327484534591909e-05,0.0002790769289989799,0.00014821127517275877,2.4344227375083682e-05,0.00014883297438321864
rinaldi,5.1637422672959547e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
guinea,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
vincent,5.1637422672959547e-05,1.924668475855034e-05,5.5579228189784537e-05,1.2172113687541841e-05,8.754880846071685e-06
buscemi,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
relentless,2.0654969069183818e-05,3.849336951710068e-05,9.263204698297423e-06,2.4344227375083682e-05,4.3774404230358426e-05
curti,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,0.0001460653642505021,8.754880846071685e-06
certif,1.0327484534591909e-05,9.62334237927517e-06,3.705281879318969e-05,4.8688454750167365e-05,5.252928507643011e-05
barr,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
habsudova,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
aru,5.1637422672959547e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
dump,2.0654969069183818e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
coagul,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
cleverli,6.196490720755145e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,1.750976169214337e-05
tci,1.0327484534591909e-05,0.00014435013568912754,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
invis,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-05
proactiv,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
roc,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,7.303268212525105e-05,8.754880846071685e-06
arc,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
bare,4.1309938138367636e-05,6.736339665492619e-05,3.705281879318969e-05,4.8688454750167365e-05,4.3774404230358426e-05
gimelstob,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
barg,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
patrik,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
disadvantag,4.1309938138367636e-05,1.924668475855034e-05,9.263204698297422e-05,2.4344227375083682e-05,2.6264642538215056e-05
matin,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
ark,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
weingarten,1.0327484534591909e-05,5.774005427565102e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
arm,0.00018589472162265438,0.0001924668475855034,0.00041684421142338404,4.8688454750167365e-05,0.00014883297438321864
arn,2.0654969069183818e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
barn,4.1309938138367636e-05,4.811671189637585e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
learnt,4.1309938138367636e-05,1.924668475855034e-05,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
inconveni,1.0327484534591909e-05,2.887002713782551e-05,1.8526409396594847e-05,1.2172113687541841e-05,2.6264642538215056e-05
jackal,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,3.6516341062625523e-05,8.754880846071685e-06
liddel,2.0654969069183818e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
makelel,7.229239174214337e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
parchment,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
annualis,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
enclosur,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
various,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
plumb,1.0327484534591909e-05,9.62334237927517e-06,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
use,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
mismatch,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
downturn,2.0654969069183818e-05,6.736339665492619e-05,3.705281879318969e-05,1.2172113687541841e-05,1.750976169214337e-05
swansea,0.00019622220615724627,9.62334237927517e-06,0.00011115845637956907,6.0860568437709206e-05,8.754880846071685e-06
fortuit,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
raynsford,1.0327484534591909e-05,9.62334237927517e-06,5.5579228189784537e-05,1.2172113687541841e-05,8.754880846071685e-06
solo,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,0.00015823747793804394,1.750976169214337e-05
paisley,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
driscol,0.0005267017112641874,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
bibl,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,6.0860568437709206e-05,8.754880846071685e-06
erni,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
unauthor,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
sold,5.1637422672959547e-05,0.0006736339665492619,5.5579228189784537e-05,0.0008885642991905545,0.0007266551102239499
sole,7.229239174214337e-05,9.62334237927517e-05,9.263204698297423e-06,2.4344227375083682e-05,6.128416592250179e-05
aspir,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297422e-05,8.52047958127929e-05,8.754880846071685e-06
outfit,8.261987627673527e-05,1.924668475855034e-05,9.263204698297423e-06,2.4344227375083682e-05,2.6264642538215056e-05
lifelin,5.1637422672959547e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
datamonitor,1.0327484534591909e-05,4.811671189637585e-05,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
succeed,0.00022720465976102202,9.62334237927517e-05,0.0001574744798710562,0.00010954902318787658,2.6264642538215056e-05
lifelik,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
rarer,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,2.6264642538215056e-05
solv,3.0982453603775725e-05,9.62334237927517e-05,9.263204698297422e-05,4.8688454750167365e-05,0.00014883297438321864
schroth,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,1.750976169214337e-05
aspic,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
probyn,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
water,1.0327484534591909e-05,0.0002598302442404296,6.484243288808196e-05,9.737690950033473e-05,0.00013132321269107529
c,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
blazer,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
hiromichi,1.0327484534591909e-05,1.924668475855034e-05,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
license,1.0327484534591909e-05,1.924668475855034e-05,2.7789614094892268e-05,1.2172113687541841e-05,8.754880846071685e-06
myskina,0.00015491226801887865,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
immers,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,0.0001750976169214337
oversea,3.0982453603775725e-05,0.00025020690186115444,0.0001574744798710562,3.6516341062625523e-05,0.00010505857015286022
warsi,1.0327484534591909e-05,9.62334237927517e-06,1.8526409396594847e-05,1.2172113687541841e-05,8.754880846071685e-06
roman,4.1309938138367636e-05,9.62334237927517e-06,4.631602349148711e-05,2.4344227375083682e-05,2.6264642538215056e-05
ignomini,2.0654969069183818e-05,9.62334237927517e-06,9.263204698297423e-06,1.2172113687541841e-05,8.754880846071685e-06
operat,1.0327484534591909e-05,9.62334237927517e-06,9.263204698297423e-06,2.4344227375083682e-05,8.754880846071685e-06
context,1.0327484534591909e-05,2.887002713782551e-05,0.00011115845637956907,3.6516341062625523e-05,5.252928507643011e-05
